"individualCount","eventDate","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","verbatimScientificName","datasetKey","commonName"
1,2021-11-13,"Madhya Pradesh","Bandhavgarh Tiger Reserve--Tala Gate",23.715807,81.02234,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Griffon Vulture"
3,2021-10-10,"Rajasthan","Bharatpur--Keoladeo Ghana NP",27.161905,77.5228,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
9,2021-10-21,"Rajasthan","Garadia Mahadev Gourge, Chambal River",25.121616,75.72559,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
4,2021-11-04,"Madhya Pradesh","Keoti, Madhya Pradesh, IN (24.816, 81.451)",24.816177,81.45139,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-25,"Jammu and Kashmir","Gharana, RS Pura",32.541172,74.69104,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
7,2021-10-08,"Rajasthan","Rupbas, Bharatpur IN-RJ 26.99795, 77.58775",26.997955,77.587746,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
12,2021-10-27,"Rajasthan","Jogi Talaab",24.508862,73.69699,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-01,"Ladakh","RONG Valley Route(33.77, 77.867)",33.769764,77.86674,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
2,2021-11-28,"Ladakh","Hanley  (32.781, 78.998)",32.78101,78.99811,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
2,2021-11-28,"Rajasthan","Vallabh Nagar and surrounding area",24.670616,74.00999,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-26,"Uttarakhand","Linthura, Pithoragarh",29.592875,80.2079,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-10-31,"Madhya Pradesh","Baroda Daulat Village Pond",22.762,76.044,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-28,"Uttarakhand","Doni (Near Rupin River)",31.154144,78.09805,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
3,2021-10-27,"Ladakh","Miru (33.758, 77.761)",33.75799,77.76114,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-09-25,"Madhya Pradesh","Siddh Baba Mandir, Mador, Madhya Pradesh",25.283041,78.57301,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
4,2021-10-03,"Himachal Pradesh","Unnamed Road, Warli Dhaar, Himachal Pradesh, IN (31.256, 76.997)",31.256136,76.996796,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-09-18,"Haryana","Beerh Shikargarh WLS",30.775616,76.95517,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-02,"Arunachal Pradesh","Sela Pass",27.510479,92.10189,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
3,2021-09-21,"Jammu and Kashmir","chowki choura",33.040558,74.64121,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
9,2021-11-14,"Rajasthan","Chambal Gorge, Kota",25.15184,75.808365,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Griffon Vulture"
2,2021-11-22,"Sikkim","Thangu--Upper (15,500 ft)",27.986898,88.587746,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-11-27,"Madhya Pradesh","pench",21.73407,79.367035,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2021-11-12,"Gujarat","Datrana, Gujarat, IN (21.368, 70.462)",21.3684,70.46215,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
2,2021-09-13,"Rajasthan","Chambal River, Kota IN-RJ 25.14020, 75.78642",25.140196,75.786415,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
7,2021-11-30,"Tamil Nadu","Moyar Vally, Tamil Nadu",11.608678,76.693695,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2021-10-10,"Himachal Pradesh","churdhar",30.8496,77.453,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-10-02,"Maharashtra","Padhari",21.549345,78.3989,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
3,2021-10-28,"Ladakh","Miroo  (33.756, 77.76)",33.75554,77.76003,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
11,2021-11-26,"Rajasthan","Desert NP (DNP) & Surroundings--Sudasari",26.722372,70.60445,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Griffon Vulture"
2,2021-09-13,"Rajasthan","Chambal River, Kota IN-RJ 25.14020, 75.78642",25.140196,75.786415,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
3,2021-09-27,"Uttarakhand","Munsyari",30.074072,80.23865,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
5,2021-10-16,"Jammu and Kashmir","Machhedi Nangala",32.71547,75.605354,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-09-09,"Punjab","Near LPU Phagwara",31.258724,75.71669,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-27,"Rajasthan","Daulatganj at, Rajasthan, IN (25.12, 75.726)",25.119627,75.725876,"Aegypius monachus (Linnaeus, 1766)","Aegypius monachus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Cinereous Vulture"
1,2021-11-30,"Uttarakhand","Bulkana-Tungnath, Kedarnath Widlife Sanctuary",30.478798,79.2187,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-11-10,"Madhya Pradesh","Bundella Resort, Bandhavgarh",23.73342,81.01183,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2021-09-24,"Uttarakhand","Chopta",30.485682,79.20091,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-10-23,"Haryana","Mangar mohit farm",28.356398,77.168594,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
25,2021-11-28,"Gujarat","Thol Road, Gujarat, IN (23.09, 72.419)",23.090073,72.41945,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-27,"Madhya Pradesh","Pench Tiger Reserve--Turia Zone",21.739643,79.33436,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2021-10-08,"Uttar Pradesh","Auto selected",27.159424,77.88511,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-26,"Uttar Pradesh","Okhla Bird Sanctuary",28.56687,77.30637,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
3,2021-09-26,"Madhya Pradesh","Nauradehi Wildlife Sanctuary",23.541534,79.21127,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-13,"Rajasthan","Bagh Hotel",27.20851,77.53262,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-09-28,"Ladakh","Nubra Valley",34.686245,77.56915,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
NA,2021-09-23,"Uttarakhand","Bintola Malla, Uttarakhand, IN (29.643, 79.674)",29.643303,79.67419,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-10-08,"Rajasthan","Bagh Hotel",27.20851,77.53262,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-08,"Rajasthan","Unnamed Road, Malah, Rajasthan, IN (27.188, 77.489)",27.188498,77.48896,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
4,2021-11-29,"Madhya Pradesh","Nauradehi Wildlife Sanctuary, Madhya Pradesh, India",23.549406,79.17793,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2021-10-08,"Uttarakhand","Betuli-Thamri Kund Mule Trek, Uttarakhand, IN (30.046, 80.23)",30.045805,80.22995,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-09-04,"Karnataka","Savanadurga State Forest",12.912314,77.29354,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-09,"Uttarakhand","Track to Khalia Top, Khaliya, Uttarakhand, IN (30.064, 80.21)",30.06447,80.210014,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
2,2021-10-14,"Himachal Pradesh","Jiya to Bagh",32.15791,76.45911,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-10-10,"Himachal Pradesh","The Tragopan Aerie",31.621576,77.32112,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
6,2021-10-10,"Uttarakhand","Near Thamri Kund Gate, Munsyari Road, Uttarakhand, IN (30.05, 80.224)",30.049847,80.224266,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-09-20,"Ladakh","Tso Kar",33.313995,77.99829,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
6,2021-11-28,"Arunachal Pradesh","Mishmi Hills--Tiwari Gaon (28 km)",28.222816,95.834885,"Gyps tenuirostris G.R.Gray, 1844","Gyps tenuirostris","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Slender-billed Vulture"
2,2021-11-21,"Himachal Pradesh","Bhoj Nagar and around",30.837828,77.06313,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
NA,2021-10-09,"Rajasthan","Desert NP (DNP) & Surroundings--General Area",26.905807,70.80606,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
1,2021-10-16,"Uttarakhand","Roorkee, Uttarakhand, IN (29.88, 77.898)",29.880342,77.89793,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-10-16,"Uttar Pradesh","Shiv Nadar University",28.525162,77.57763,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-09,"Rajasthan","Keoloadev National Park Road, Bharatpur, Rajasthan, IN (27.199, 77.509)",27.198719,77.5088,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
NA,2021-10-09,"Uttarakhand","Chopta",30.485682,79.20091,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
2,2021-10-08,"Uttar Pradesh","Barari - Ole Road, Ol, Uttar Pradesh, IN (27.31, 77.635)",27.31009,77.63513,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-14,"Uttarakhand","Mussoorie, Uttarakhand, IN (30.461, 78.041)",30.461231,78.04058,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
9,2021-10-12,"Himachal Pradesh","Dharamshala, Kangra IN-HP 32.22821, 76.34141",32.22821,76.34141,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-10-17,"Uttarakhand","Track to Khalia Top, Khaliya, Uttarakhand, IN (30.061, 80.216)",30.061169,80.21624,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-10-11,"Rajasthan","Ranthambore NP--entry road & fort",26.034689,76.43815,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
2,2021-10-08,"Rajasthan","Kumher area",27.341084,77.36628,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-09-16,"Uttarakhand","Gujjar Basti, Gaindikhata",29.7749,78.24933,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-19,"Uttarakhand","Binsar Wildlife Sanctuary",29.725328,79.74967,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
3,2021-10-20,"Gujarat","Tarapur, Anand IN-GJ 22.42780, 72.56914",22.4278,72.56914,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2021-10-10,"Uttarakhand","Mussorie Range, Uttarakhand, IN (30.471, 78.024)",30.471222,78.024445,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-10-09,"Rajasthan","Auto selected",27.162195,77.53309,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-11,"Rajasthan","Tal Chhapar WLS--Gaushala Area",27.807499,74.44986,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-23,"Himachal Pradesh","sadhupul",30.99406,77.16012,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
4,2021-10-09,"Uttarakhand","Track to Khalia Top, Khaliya, Uttarakhand, IN (30.065, 80.21)",30.06452,80.20998,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
7,2021-11-26,"Karnataka","Sira Fort",13.743131,76.91385,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
47,2021-09-09,"Rajasthan","Jodhpur Carcass Dump",26.2943,72.89049,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-21,"Rajasthan","Tal Chhapar Sanctuary",27.796604,74.43263,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Griffon Vulture"
2,2021-11-20,"Uttarakhand","Mandal, Uttarakhand, IN (30.453, 79.272)",30.452578,79.27169,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-10-15,"Uttarakhand","Indian Institute of Technology (IIT) Roorkee",29.864258,77.89866,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-21,"Madhya Pradesh","Kanha NP--Mukki Zone",22.158897,80.66334,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
2,2021-11-18,"Madhya Pradesh","Gehrighat Surroundings",24.474827,79.884964,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
2,2021-11-02,"Ladakh","Rong  (33.626, 78.077)",33.625664,78.07653,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
3,2021-09-15,"Ladakh","Kaksang La pass",33.48757,78.62518,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-10-11,"Rajasthan","Ranthambore NP--entry road & fort",26.034689,76.43815,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-28,"Uttarakhand","Landour, Mussoorie",30.462996,78.09865,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
9,2021-10-21,"Rajasthan","Garadia Mahadev Gourge, Chambal River",25.121616,75.72559,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
10,2021-09-04,"Himachal Pradesh","Pong Dam Lake--Dehar Khad",32.07237,76.02799,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-09-13,"Tamil Nadu","Masinagudi",11.583779,76.65817,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
2,2021-12-01,"Uttarakhand","Pothibasa",30.499771,79.1656,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
1,2021-11-13,"Rajasthan","Jamra, Rajasthan, IN (26.73, 70.599)",26.729736,70.59908,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-08,"Rajasthan","Bharatpur--Keoladeo Ghana NP",27.161905,77.5228,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
4,2021-11-07,"Himachal Pradesh","Pong Dam--Nagrota Surian",32.044098,76.06049,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
4,2021-11-04,"Sikkim","Pelling--Pemayangtse Monastery",27.305216,88.25156,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-11-24,"Himachal Pradesh","Chohla - Thatri Road",32.224365,76.341255,"Aegypius monachus (Linnaeus, 1766)","Aegypius monachus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Cinereous Vulture"
3,2021-10-27,"Ladakh","Miru (33.758, 77.761)",33.75799,77.76114,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
NA,2021-10-09,"Uttarakhand","Chopta",30.485682,79.20091,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-11-01,"Madhya Pradesh","Pench Tiger Reserve--Turia Zone",21.739643,79.33436,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
4,2021-09-21,"Chhattisgarh","Bhaata Behind Nandani Airstrip, Chhattisgarh, IN (21.286, 81.382)",21.286135,81.38213,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-10-18,"Rajasthan","Tal Chhapar Sanctuary",27.796604,74.43263,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
3,2021-11-24,"Himachal Pradesh","The Tragopan Aerie",31.621576,77.32112,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-10-08,"Uttar Pradesh","Auto selected",27.159424,77.88511,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
10,2021-11-08,"Himachal Pradesh","Para-gliders Landing Spot",32.2106,76.33721,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-11-18,"Madhya Pradesh","Orchha Wildlife Sanctuary",25.33543,78.63863,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
6,2021-09-24,"Rajasthan","Mokala, Rajasthan, IN (27.126, 70.773)",27.126194,70.77288,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2021-11-06,"Himachal Pradesh","Gallu Devi Temple",32.254303,76.32486,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-11-06,"Uttarakhand","Moldhar Unnamed Road, Uttarakhand, IN (30.548, 78.198)",30.547535,78.19777,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2021-09-04,"Uttar Pradesh","Baba Ghasidas Dham Road, Pilkhawan, Uttar Pradesh, IN (26.747, 81.949)",26.74722,81.948586,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
3,2021-12-01,"Sikkim","Gurudongmar Lake",28.02396,88.70895,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
12,2021-10-31,"Uttarakhand","Kedarkanta Trek",31.057058,78.17992,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2021-11-25,"Uttarakhand","Jalna -- Lamgda",29.547758,79.7173,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Griffon Vulture"
6,2021-11-18,"Madhya Pradesh","Towards Jhalar Camp",24.571373,79.90107,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
3,2021-10-08,"Uttar Pradesh","Ashok Nagar, Allahabad",25.465652,81.82375,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2021-11-28,"Uttarakhand","Landour, Mussoorie",30.462996,78.09865,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
